3.028731494,200.4894046,4.58507875,130.5593399,6.099379047,59.31842322,7.844274715,347.6821185,9.421043601,274.8729847,10.1342626,196.4256828,10.57213727,122.9422678,10.46877213,49.634381,10.6872229,341.0215496,11.1942755,270.467765,11.59273135,198.4013073,11.61006367,124.5945868,11.27893745,53.62617801,10.81671308,341.2900806,10.39528725,274.0967945,9.844842017,205.6496465,9.175067347,139.4917142,9.058483259,76.36119055,9.0878288,9.796057434,8.832456579,303.2236346,8.569083275,239.0250359,8.635910597,173.2922782,8.961300311,107.4855745,9.32312208,37.58361628,8.860309445,327.7226668,8.608003079,257.564852,7.191964561,190.0822335,6.808105285,126.5841925,6.195340731,61.99403938,5.851487536,358.155356,5.64385237,293.6293618,5.345409376,227.6617084,5.005332958,165.1476835,4.87013219,101.5246362,5.183590891,35.23372162,4.976478535,326.7169788
-6.45485378,276.7035427,-4.512401819,212.6474435,-1.519358378,150.3944774,0.91334259,81.12564529,2.776988879,12.39531645,5.291275296,298.5385021,6.302196141,224.2407809,7.797957619,150.9685058,8.504022837,74.21994755,8.912365291,1.330910803,9.750501954,289.5742305,9.431374988,215.2439319,9.470410325,148.6601879,9.620718894,78.57172345,10.16151554,12.08960261,10.59261904,304.0047665,10.92193055,233.3917361,11.32618048,162.3377667,11.64342155,91.52892838,11.27348317,20.36230257,11.27918523,310.2943499,10.84063798,239.2434811,10.33360759,170.0233978,9.77385886,99.44638587,8.799693369,35.34416102,8.021369853,329.9884887,7.58072225,264.7851889,7.256758877,203.1743702,7.392787796,141.7889757,8.169627164,73.56787615,8.528746488,7.361850374,8.779201774,297.8882231,8.418806488,228.8993571,8.222100263,159.0657423,7.7345222,87.01544162,7.008253982,13.32471968
1.473985461,291.1088477,3.318117737,223.9059455,5.005865385,156.5323543,7.025989212,83.92826663,8.257327236,9.169778504,9.077511995,296.3761735,10.57667477,225.2126868,11.32307791,143.9768939,11.2468383,67.85719807,10.59890467,355.0611996,10.44547016,285.670841,10.51773507,213.848765,10.15685224,142.4954394,9.08666061,72.1965977,8.660083602,7.074487792,8.003133182,301.5144046,8.031661625,240.1652961,8.191665338,172.8202671,8.124648352,105.8859938,7.694638302,39.67291466,7.420101119,338.3651865,7.650887748,275.2098578,8.058601026,212.0602137,9.036304397,147.2741682,9.652193026,78.03413405,10.22155958,6.117574277,9.415050028,297.5102187,9.590267535,231.7615487,9.851825936,164.5326464,9.853099027,93.39253404,9.955439526,22.02762103,9.14641299,310.6609379,7.987005141,242.5015321,7.247577423,175.768656,7.12458132,110.5290475,6.329327174,44.33135389
-3.743864323,188.1525862,-1.996073919,124.6141727,-0.692221485,55.42808274,1.034990226,349.3477328,1.998719294,279.1679274,3.682415586,212.1821662,5.081030424,137.6605465,5.597696741,62.18827331,5.222855302,350.4111604,5.318207751,286.3237072,6.406917916,220.1544912,7.154339495,146.9081604,7.485314595,75.38394827,7.357158561,3.449476227,7.53180061,293.8355339,6.947041818,225.4694061,7.045194249,156.5192936,6.457378799,86.78068332,6.065290148,19.8036836,5.457609974,313.5774042,5.190257493,250.8823843,4.565742369,189.3815801,5.141718501,129.2310636,6.271199439,61.94821829,6.906712174,352.7292908,6.378341193,282.1784255,5.73980837,214.6457748,5.811798431,149.1086903,5.423829462,85.99460802,5.772090787,17.841251,5.454652041,310.2733698,5.414857713,245.0752393,5.210148816,176.7767019,4.620191743,108.8324767,4.466576278,39.53012896,3.944620138,328.8681551
-1.205773856,301.5847417,0.432852266,236.9352864,1.592519406,171.7864693,3.61824528,102.1855285,4.93869913,31.9632797,5.689740755,320.7868916,6.872665546,250.4774932,7.308264431,175.0055385,8.05898799,106.935412,8.666122323,34.77139163,8.726799889,323.4636035,9.239598784,251.6525915,9.097205441,179.5674744,8.35926313,109.8628724,8.235859318,45.43408033,8.335296816,339.9117014,8.526601245,273.4700186,8.661788672,206.8366114,8.720265386,138.6864639,9.046656556,70.89898443,8.801006387,2.682074081,8.988873438,296.5263361,9.051442628,229.1631348,9.569338468,160.8346959,9.090551229,89.83079955,8.859459296,20.43395675,7.790034942,312.7982181,7.918987124,250.7576112,7.769434431,183.5193407,7.523980182,115.9758131,7.512932399,49.09457068,6.822653256,341.88611,6.528995278,276.5920117,6.127545786,207.4167826,6.422236743,140.6158304,5.523781352,75.92444849
1.400594103,223.2325235,2.560162724,155.7674529,3.712935032,88.12449761,5.415205149,21.98504004,6.923752302,313.1592101,8.795669424,241.562308,9.796263554,165.3615775,9.882014265,90.16768609,9.812237518,22.65321788,10.86842781,313.5036203,11.72168875,240.3271448,11.61965003,165.3414682,11.0939761,94.6084025,10.71913718,27.10024364,10.60346298,321.9683167,10.54400408,258.0879567,11.07407706,192.6379069,11.37752877,123.1628507,11.52590035,56.29292167,11.71441849,347.7721151,12.05549771,281.1899363,12.2129499,212.8451129,12.35498482,142.6911347,12.33129683,72.81511019,11.97162377,3.807386013,11.59211046,296.1624406,11.19776145,228.3592412,10.76835944,162.9615288,10.29383429,98.72504104,10.73822064,32.04264687,10.92975162,324.0430774,11.03087329,253.5621394,10.60857862,180.8283015,9.374939036,111.9956718,8.51977725,44.70048827,7.578900557,336.1438542
-2.302329659,35.37462785,-1.387820352,325.1377047,-0.227313338,254.0878266,1.280158992,181.2123261,2.63497853,107.9604503,3.424451755,30.71157072,3.644926731,316.4951044,3.560503345,238.9096435,3.424883188,167.8999168,3.55292898,97.74201252,3.788832005,28.15094814,4.404016843,316.2212792,5.04328125,242.0254559,4.370984266,164.7503169,3.596204137,93.172148,2.641208815,25.03781224,2.059826342,318.7106443,1.64195436,253.0272035,1.79159956,188.7582984,1.628631564,120.0533857,1.272358157,55.30703704,1.600996055,353.502595,2.104930497,287.881283,3.100819397,218.3642204,2.783687696,146.0139224,2.460628415,75.58552783,1.877775959,9.684086694,2.124629233,307.985965,2.462069885,239.8405493,2.710131479,170.7729768,3.279089121,100.3571904,2.859402628,31.22381012,2.600912247,321.344903,2.645818868,251.9074855,2.907099792,184.1069807,2.29000523,113.0363173
-3.851119614,329.8328088,-1.733471876,264.7589133,0.758506408,195.2769579,3.504961263,121.4630565,4.801392087,41.39569919,5.96623016,324.180067,6.311785531,248.6938082,6.835682831,175.4726373,7.447030515,100.8055225,8.364343715,26.44682864,8.847976593,309.7701096,8.687479816,234.8727154,8.80445756,162.2950155,8.669945685,87.37121198,8.573436184,14.29570968,8.133089047,304.3354892,8.296753926,233.0426433,7.671384786,157.5065466,6.799658488,86.4140242,5.835953276,16.34404455,4.851972126,310.5910709,4.354841246,244.3635807,4.323147557,182.9178145,4.779444401,112.5213948,4.38066933,44.21478708,3.927502872,335.2952258,3.430509313,268.2170447,3.219152117,201.1090837,2.73938744,135.738206,2.925077922,68.53356479,3.022337376,358.3055863,2.482430983,289.840645,1.632009518,222.245224,1.179700065,156.1243591,1.042889114,90.83907305,0.64254706,18.8164719
-5.699411041,71.93470987,-3.512153056,3.850227325,-2.002260709,292.8114991,0.534446231,217.3942172,1.925163334,142.9484914,2.998772729,64.88412048,3.547873059,347.2092333,3.253335962,271.174241,3.410438942,198.0849841,2.949298554,125.4166487,2.784667453,54.22531336,1.527277611,346.8528959,1.690336848,287.252651,1.780716022,221.7771033,2.641533305,159.5099825,3.897509525,94.42140696,5.226895728,23.02945973,5.669422427,308.860965,5.531814731,234.9320695,4.765457132,163.6944195,4.541592752,98.43384994,4.849871035,32.17321016,5.603198587,323.5911531,6.03581794,253.5848184,5.771292995,180.7066266,5.591949192,110.4042947,4.714179473,43.06903124,5.211686749,340.0807473,5.223607487,272.5789648,5.540993226,204.602147,6.456155409,134.3376358,6.629022288,61.36809245,6.120792818,348.2027717,5.585434973,274.9958213,4.966364112,206.4403277,4.134000157,141.8793715
-2.032247926,312.1825839,-0.145131408,238.0782102,0.536893364,164.6414416,1.767561553,94.66193705,1.864139483,22.46140993,3.235595789,313.7177385,3.890091085,238.2389103,4.168826557,168.4891053,4.489986799,96.4701811,4.88732363,26.66783024,5.928175876,318.8478269,6.284636496,242.3116645,6.15453405,170.1242249,5.917294016,98.36729246,5.473166339,29.76319717,5.438299778,326.4980174,5.783965825,256.3908961,5.588637641,187.3032475,5.874085678,119.8839176,5.629922099,48.72627162,5.876457014,342.1997834,5.982438229,273.1776528,6.297299453,206.9206234,7.294009291,133.8485889,6.880161535,56.57346015,5.628920664,345.2698972,4.755648264,276.5302426,3.685479982,210.6089859,3.084787171,147.5422109,3.258084812,80.68995253,3.276314086,14.08993373,3.275377395,306.4388731,2.398637399,235.4398984,1.52925793,172.1420275,0.873912574,105.3677643,0.685056324,40.79094898
3.361259626,127.0338232,5.458738338,58.1965744,7.754026829,341.4915431,9.546134052,257.0411537,9.922828943,173.9442465,9.213438979,94.85129681,9.128900613,23.74216044,9.44654231,312.1230537,10.521106,238.7669426,11.08545907,158.8137524,10.50597237,78.57400275,9.557027495,5.538332336,9.250495462,298.9025196,9.521964295,228.0353011,10.31319843,157.3205238,10.63826366,78.14764024,9.121805483,0.205463048,7.775500575,296.0201214,7.842126025,232.9346838,8.615295445,166.7911548,9.411783566,94.56271883,9.065201915,19.25298435,8.63515614,310.8706684,9.044213226,242.3601958,9.295321234,172.306162,10.29734639,99.72260307,9.635124886,23.09347502,9.498031149,314.3378552,9.31603032,241.9954364,8.889215386,170.6938854,9.126897188,100.6788819,8.817232796,29.0032549,8.555405011,317.0813617,8.473399734,241.7490149,8.085363341,171.0127832,7.213522024,100.2750665
-3.154204421,39.58496745,-1.136934707,337.536141,1.848874753,273.2646949,5.407889162,196.322617,6.362490753,117.8517307,7.880987033,40.0456633,8.38957892,323.5550405,9.52387204,250.1576394,10.35083285,174.2856319,11.58961,96.8532227,12.24003945,16.7542534,11.43846809,299.1628462,11.3896127,229.4413256,11.98561576,156.5241057,12.24215677,82.99066124,12.48960819,12.80423451,13.0338187,297.9952549,13.20652932,223.5442008,13.78056503,149.0218937,13.89252156,69.62911161,13.27616944,353.0495974,12.05760955,279.6184665,11.25108204,212.8125869,11.43524505,143.1859712,11.69223693,72.97383097,11.94298391,356.1766589,10.6348529,279.7050427,9.547232237,214.4270494,9.614597462,149.1315082,10.34679206,78.1252132,10.78320181,3.183359779,10.43296235,286.9142884,9.42733381,209.8887854,7.739465165,140.149713,6.908188351,70.6303925,6.425092992,359.9741377
2.677633232,201.9770394,3.589111965,128.6508522,4.111957372,56.68682148,4.710405299,344.0036382,4.539749909,278.9088686,6.544047833,215.7111842,8.873162389,143.977477,10.9548472,60.90102929,10.57378224,335.596472,9.628010081,262.2359094,9.709914508,196.683283,10.63538724,132.8862705,14.01943204,61.15467141,15.7739624,321.0603826,12.85258185,237.5294096,11.21121124,175.044474,12.17854726,110.4208519,13.57477554,33.27996473,13.49116173,312.3396047,12.56194194,237.2805988,12.45582304,167.1247377,12.43408649,94.33890064,12.38918408,20.60582977,12.37105685,305.5533179,11.90560014,231.2335859,11.00153313,157.8728943,10.66692808,86.48695337,10.47916498,15.45416298,10.22515432,304.5935638,10.05947072,230.0924424,9.47115445,159.2700665,9.241051821,86.61643982,8.96537135,14.93680826,8.642221116,299.9106178,8.063089233,223.2194346,7.127263039,145.6073217
1.559407534,80.51813211,2.92327229,1.616537934,3.306634802,280.5410525,3.301070078,208.0325826,4.720470438,142.0407283,6.664815414,67.11286264,7.987018847,345.9725594,8.363164844,264.0393985,8.684615223,184.9828789,7.561078296,105.7675356,6.938608122,38.98236637,8.011867383,334.9415673,9.843216978,260.4411357,10.52560538,178.4845256,10.67693782,100.0309707,10.36725288,21.03325974,9.328343459,305.6067995,8.409254831,239.7973035,8.90673557,177.2130199,10.98108865,101.0535586,10.78962178,17.73337508,10.21513521,305.3048671,10.23236611,233.5466739,10.85840043,160.235026,10.62969595,81.11722298,10.21945985,8.159835379,10.02343684,296.5150851,10.62987885,218.5681232,9.600364304,139.1293846,8.264977983,64.56545964,7.672094395,354.2204903,7.570286638,282.4989883,6.510054304,209.137412,6.10799663,135.2863426,6.036717581,60.21314557,4.672870036,346.9423435
-8.723017299,16.88175055,-5.031630447,308.361861,-2.674304707,225.8601135,-0.150699119,147.6313847,1.669192782,63.77290302,1.884199712,339.9833944,2.542691577,262.011398,2.2375213,179.0183551,1.964713784,110.5363867,2.536949594,34.56440762,2.376194723,323.2957802,3.513239526,252.1359396,3.928419461,175.8970476,4.254464128,98.83236974,4.223757785,24.56570137,3.887804321,313.7558642,4.523811054,243.7899201,4.708076522,170.7965426,4.927791962,99.64434733,5.51927552,26.10164189,5.836565127,316.1305883,6.886021863,242.2748964,7.723266787,167.6822741,8.418730608,91.11072311,8.873433557,9.491680744,8.741212741,289.6493015,7.453041777,214.2101419,7.422496503,143.0718377,7.769538868,68.97689734,7.730293792,350.9522915,7.482547736,269.9801557,6.532408041,193.4621191,5.306711178,119.5794615,4.041091259,41.4138484,3.176349451,330.1871507,1.664723385,256.2415843
1.76023454,255.4109423,3.104002408,183.7108698,4.861944364,107.4863488,6.131136286,28.81135111,7.394926169,314.1230071,8.469488154,233.0163748,9.043522867,156.0290895,9.616412405,76.78233528,9.45029993,358.8227239,9.813871423,282.6602031,9.932877642,207.818985,10.10453125,135.0884218,10.6448724,58.77044148,10.4405778,343.0529337,10.93706081,269.6864747,10.66558543,195.653443,10.94925942,124.2135212,11.09642777,46.68065123,10.94409428,334.0708159,10.98481644,261.272663,11.22913263,187.3739106,11.00952594,116.1097838,11.6353916,42.86821904,12.36571381,326.7407543,12.43074423,247.1127085,11.4643238,168.5700777,10.16706215,95.5907339,9.786068448,28.28647512,9.866595045,317.1928622,10.52174946,242.7332373,10.51209629,165.5997016,9.863938972,90.53973636,9.614080318,17.33698881,9.134236072,301.3429816,8.520645976,227.6947743,8.303089775,149.1175548
0.618787704,169.0956087,2.473402362,95.03892701,4.235851385,21.80948748,6.230098018,304.5254813,7.423954682,227.1532374,8.928945662,146.0005263,9.422160981,65.79189338,10.02038912,345.6030531,9.876889754,266.2151238,9.8230312,188.0455832,9.976854526,115.1245962,10.0354255,39.27852471,10.30069381,322.4390174,9.956064849,243.9909749,9.416332975,170.4425454,8.892359864,101.171249,9.039146059,30.09857522,9.065101508,316.049458,9.110378087,245.3138847,8.748074582,174.2833122,9.120996208,106.9636564,9.734830171,37.31324857,10.71449568,325.3759078,11.61860312,248.2079914,11.69203776,170.2473075,11.66775463,93.73944242,11.3483346,16.73481919,11.03442494,302.2828172,10.73945627,229.8769663,10.68407756,154.7447176,10.54568182,79.20515251,10.32006437,6.841696999,10.10958389,292.109082,9.562259662,216.0535143,8.962194767,140.1710712,8.458064807,63.81699375
0.269703963,14.66753495,1.466179642,299.7103825,2.360435524,224.1985227,3.696033723,147.8894498,4.574430217,74.34925115,5.11540492,358.7938002,5.88500431,287.199528,6.424678989,208.7144425,6.71418942,136.3154895,6.968343474,65.07195461,7.356981712,353.3101036,7.719471647,283.7851468,8.932343185,214.4661434,9.67094536,139.5969706,10.57380529,67.25072572,11.40418983,353.0458032,12.33357557,279.2124313,13.13838799,201.5832836,13.43484785,122.852381,13.29230708,45.75346972,13.25687018,333.2950167,13.50681652,259.678924,14.08311908,183.9040607,14.37714046,105.7127028,13.94354641,26.489191,13.49919379,308.944592,12.22228911,236.4036671,12.23786445,167.4425438,12.283064,94.67346566,12.2436123,19.89067543,12.05836519,303.1544432,11.56803772,227.600126,10.63714385,152.139462,9.762715943,74.76384505,9.11363995,3.222440194,8.112269987,291.7691766
0.829408275,24.69883966,2.348042002,308.1397788,3.730025886,230.7924469,4.855055134,152.972577,6.22374051,76.15787983,6.733666468,357.0343614,7.267686983,279.7696341,7.273303279,200.864788,7.617113575,126.6453448,7.638640902,53.42493588,7.928216784,338.3749989,8.305728191,264.4590298,8.614309049,193.8930597,8.989772536,117.8389845,9.16429241,43.27393855,9.256255463,330.5705094,9.670460705,258.4544887,9.995722051,183.2305986,9.900438719,108.9814673,9.713437522,33.25734305,9.279382003,321.8315214,9.534256833,252.1715589,10.08128724,178.857427,10.58899126,103.3536101,10.6374988,24.47580648,10.12871013,306.9810088,8.972398161,233.3690896,8.375920719,162.7466706,8.324693007,91.50301808,7.956009647,16.58527444,7.29163639,303.0142165,6.916720632,233.6837676,5.933944842,160.4486108,5.645556301,90.00110203,5.863099805,18.7348716,5.102403354,305.4055174
-4.000975257,163.8837604,-2.510050309,90.00742336,-0.288268434,18.40518362,1.720182996,302.5734665,2.889937599,224.9485436,4.517667481,146.1058176,5.25001709,63.13230422,5.498912694,345.1806694,5.582158929,266.7491301,5.63021853,190.8737389,5.757538503,114.9742651,5.177190696,37.87828036,5.249966194,327.3584799,4.879893226,254.8670796,5.025546763,185.8713756,5.045219682,115.6553564,5.375200277,46.61831256,6.176472167,334.8771227,6.990233986,264.2846444,7.376956772,188.7000355,7.924071165,118.2163787,8.45296803,45.04433904,9.160315807,331.8557145,10.05674477,255.9643425,10.52539156,178.7934976,10.77529621,101.4835169,10.65154274,23.06826759,10.42795276,308.8547093,10.64963856,235.2698907,10.96278336,157.0485498,10.53006524,77.77934584,10.25126975,1.912765549,9.579345128,285.4436266,9.149068852,208.0203588,8.114365702,128.8095084,6.918749277,50.44279775
2.126038661,166.3693588,3.746447137,91.47096214,5.20741319,14.14200778,6.791961287,293.1658832,8.245078514,214.7890991,8.775985194,131.1480034,9.281939604,49.49221149,8.748913725,327.9267759,8.239416249,254.7818699,8.059608581,180.5072033,8.090421628,106.6520564,8.300676103,33.46810804,8.551223105,319.1675819,8.256559497,245.3522817,8.190988786,174.715113,8.220445626,107.1741147,9.085162761,37.41403399,9.723958398,324.619214,10.46674963,251.816845,11.09163839,174.543353,11.10122056,101.3638588,11.73991001,27.33597404,12.21444514,312.1629687,12.83957474,236.8755807,13.12154065,157.917701,13.30243102,80.50691993,12.67619652,5.566176437,12.86571262,292.1387215,13.05632115,218.2329321,13.23887366,140.6138536,13.36889427,61.93087563,13.11153237,344.1095068,12.30926361,265.6544435,11.53023288,187.5337296,11.23142807,113.2073974,10.21464651,39.15133937
-2.715739174,86.69983593,-0.7335242,13.43492371,1.306554748,297.8846283,3.028595007,219.4807379,4.16874196,144.9283534,5.86982301,65.15662063,6.600443166,346.3559555,6.992019182,264.4564649,6.641153841,187.2184647,6.815304376,113.772211,7.082191571,41.54849247,7.385981435,328.4689023,7.781222226,256.4536843,8.387238637,185.1474971,9.64917496,112.1635124,10.15551056,39.06684819,11.16091726,324.6815676,11.72669379,245.2818593,12.2756887,170.8783738,12.63005853,92.5262211,12.75406532,17.56166527,12.78073623,302.7376885,13.23632239,229.4437573,13.91280297,151.6748889,13.93591015,74.25687487,13.91343342,356.7287477,13.43831505,279.4173855,13.29747615,205.9362289,13.19239687,133.0453857,13.79594125,56.78971743,13.93143392,338.1858132,13.66018236,259.2316167,13.1745585,182.5961138,12.42048443,104.3790841,11.64215348,28.92947831,11.34759162,310.3598403
0.18297985,42.50027434,1.826721139,329.4039338,3.243161586,252.1962891,4.931683642,174.5160888,6.585935285,94.64387635,7.117567402,13.58582591,8.029551471,295.417672,8.26626871,213.2458189,8.499605485,138.7245564,8.851625302,60.84220084,9.000912773,345.2061665,9.369606346,269.4171001,9.618251189,193.9898227,9.708473292,117.662537,9.989113438,41.99152561,9.969293069,327.6888521,10.31715432,252.7392823,10.52585952,175.7163681,10.35389302,99.85469779,10.15412711,23.4380058,9.659518951,311.0047242,9.654277116,240.1441075,9.904988518,166.7985943,10.61044587,91.73377373,10.51454225,13.92921171,10.47953725,296.1620643,9.465832637,220.7021097,9.54661731,149.4502776,9.514351077,75.47808908,9.067225476,358.6958285,8.9549105,282.8962829,8.368370591,208.5453434,7.649508775,132.7557131,7.301266462,59.23270712,7.210498299,346.42975,6.550208864,268.8831244
-3.286234439,209.5746621,-1.227941046,133.7215581,0.660759719,56.01318116,2.617861182,338.9380002,3.893116759,259.7168859,5.166155631,178.755772,5.890267697,96.31265256,6.201214176,15.75576352,6.290474215,299.338716,6.73514429,220.9621189,6.819126663,144.7721847,6.864256955,67.15518705,7.033816412,353.9570007,7.271658677,278.2673697,7.624477397,203.2845659,7.441847604,130.8721639,7.955243311,58.97388195,8.443694871,341.885128,8.722136401,268.1654836,8.857757259,192.2202364,9.174213743,120.2157393,9.355186633,47.2488785,10.14248248,335.765041,11.18651225,257.2196436,11.5479188,178.3767425,11.25676622,99.96127647,11.10721004,24.40210884,11.20690857,310.0078645,11.22262982,234.9973266,11.767712,157.5286783,11.99776784,79.16899669,11.9543446,1.539024142,11.77251611,282.2355166,11.11932118,202.609253,10.50013876,122.8985701,9.945912365,41.07388044
4.616171479,197.1139646,6.534101511,122.0155553,7.948237583,45.12778628,9.649103323,326.6802521,11.04984429,247.6743761,11.78604861,165.6057789,12.4286875,85.2671164,12.174593,4.438067378,12.10236049,288.9806916,12.08290198,212.337321,11.79406152,139.1263792,11.94000745,64.64825439,12.12619228,351.5058239,11.93033765,274.9062721,11.49789061,202.2058943,11.1705977,132.0764872,11.25754672,64.34245834,11.80123044,353.5181308,12.18627564,283.3904959,12.73060463,210.5601322,13.15698484,137.7134562,13.75368327,64.49239455,14.33762473,349.2777335,14.95019512,272.8302476,14.91837272,194.0153126,14.8653791,114.9071376,13.83860002,39.66909703,13.75617765,326.476659,13.28764866,251.513265,12.58004143,175.413778,12.06382976,102.0388142,11.33760293,27.62178601,10.50697297,313.7767913,9.819710569,239.4314735,9.048380712,167.865671,7.75913037,98.73195371
-1.244490173,117.4145413,1.30153998,43.62929144,2.764768067,327.6905109,4.528158078,252.960941,5.955357809,174.753692,7.420950947,96.75771101,8.168955919,17.3123193,8.202938304,298.4796699,8.429108402,223.1716079,8.636790458,148.5643999,9.477382043,75.95290125,9.570907884,0.398696554,10.13452923,286.2484871,10.46188294,210.682626,10.60749571,136.7452295,10.57474836,64.97555075,10.89711108,351.8178658,11.02212506,277.3223085,11.23337157,204.7375038,11.09660967,131.2720988,11.28989209,60.6581781,11.39251728,349.827607,12.07824149,278.9842136,12.80552535,203.5353676,13.02864623,127.6378135,12.83399084,50.91867306,12.56383763,335.3976241,12.37614893,262.6589068,12.09335248,190.4246339,12.6410076,113.922104,12.31780892,37.07504558,11.81560473,321.9650107,11.05297974,247.3801062,10.26251938,175.5308382,9.582222045,101.9858874,9.196965896,27.35860536
1.921860636,84.14788756,3.338111047,8.346825957,4.963477905,293.4632976,6.824102442,214.2704635,8.210180281,135.7587268,9.036072539,54.30613091,9.628855882,337.2935729,9.859291445,256.5976808,9.924192623,181.289134,10.41904114,106.2629361,10.4858726,31.03383243,10.60006307,313.5793762,10.79878484,241.0274269,10.82055095,166.6337391,11.07256285,92.06731049,10.93583481,17.62170143,10.96585672,305.2062939,11.07029594,232.5299356,11.22524466,158.92822,11.11512373,85.3176421,10.87311254,12.06209155,11.01664544,302.2710703,11.4389547,229.4031221,12.18104163,154.0890365,12.22095825,75.10045787,11.89764238,355.6191105,10.63646974,280.6347011,10.04808842,209.3458799,9.434492815,137.8624375,8.831928729,65.45628241,8.372471262,352.6571814,7.563744072,280.7870254,6.857384614,211.6859381,6.591660412,140.0064611,6.791067742,71.62640994,6.370179139,359.0911747
-3.130354805,189.0426957,-1.67183488,120.085673,-0.369110304,45.0828215,1.631061445,333.2376686,3.132463819,258.268341,4.646521602,180.0882614,5.238826996,101.4255374,5.892051242,23.55407199,6.158447367,305.5479962,6.530076391,229.0983499,7.146383598,153.436921,7.104978872,74.06444839,7.097116801,358.1590122,6.849938483,280.8898672,6.649098713,206.2010052,5.786605745,134.4878495,5.668745099,63.55722639,5.514001191,352.1217516,5.727137036,282.4527914,5.668868552,209.6482392,5.913021348,138.8139652,5.895514542,69.34498733,6.422097776,359.2454566,7.168380856,284.3006394,7.32832543,210.4393155,7.184403755,132.6808318,6.675480374,58.44821315,6.430859492,347.154217,6.131537667,276.0775994,6.629329257,200.6297732,6.673150334,128.0764235,6.510690748,52.81469917,6.058673194,336.7155598,5.133000316,262.4540948,4.62304113,186.7161398,3.738443385,114.5034886
-1.032882931,103.2805517,0.483091884,29.07177389,2.081491369,318.6572962,3.872495562,239.5966055,5.476719129,164.2023418,6.853878921,85.64834671,7.946726635,5.853769435,8.096001332,284.2857826,8.509426636,208.0954741,8.764761847,131.4510219,8.969832374,55.34737916,9.111356208,338.4592364,8.934197887,264.2931042,8.57911929,187.5791728,8.335274382,114.5933913,7.773050457,44.19613681,7.867059868,337.0400282,8.291126254,264.1573603,8.252693556,193.9602232,8.538015695,122.0124688,8.304005624,50.38150549,8.705284742,340.9753947,9.198186237,269.0523485,9.759145183,196.01895,10.03599873,119.3303099,9.816387653,42.42195377,9.048306929,328.776524,8.796014079,256.0864077,8.445027635,186.5997781,8.050071391,112.8409467,7.903153791,40.71006037,7.017967715,329.7588471,6.125508123,262.4351256,6.326019773,194.7623206,7.008424663,125.0550947,7.029732785,53.18234193
-1.610039205,177.960824,0.780190646,103.6220051,2.525731209,28.78847271,4.731396528,313.0345752,6.359895445,234.7067733,8.183072407,155.6006899,9.011758126,74.86546534,9.634662165,354.9098154,10.0149719,274.5778341,10.26289025,196.8874676,10.60599782,120.3558861,10.384101,45.0979099,10.71768545,331.9009452,10.8768842,254.2315626,10.88732141,181.153,10.66096241,109.7332877,11.31685541,35.99444514,11.19896845,319.4271953,11.12053577,247.7364434,11.00106445,174.5740328,10.9206327,102.7697749,10.86383295,32.16544874,11.21540591,322.279517,11.84550438,247.8938693,11.91981636,173.8668362,11.7261443,98.72201095,11.57287221,25.12815795,11.44072743,312.8970806,11.40268137,241.563508,11.78538748,165.2955099,11.652691,88.24137335,11.10300701,11.48328951,10.08961962,298.0458455,9.28545801,226.8584458,8.570442371,155.154966,8.277548778,82.48760596
-0.413018724,28.26524326,2.28008603,315.3422534,4.251383383,239.0822647,6.712339995,161.8930274,8.040986668,83.34057022,8.722309229,7.023091556,9.706037229,291.4351132,9.890107443,214.9487925,10.49552813,142.6069219,11.1297562,68.48506473,11.65711372,354.2348789,11.93011296,280.1719016,12.2157441,206.8660102,12.17350383,132.8880312,12.75489399,62.38494436,12.72385176,348.923276,12.89122218,278.6786069,13.38265568,205.0081096,13.23256635,130.7931182,13.11907007,56.88026625,12.69227792,343.4176041,12.45654283,272.6365452,12.01785248,198.6483756,11.11278963,129.4043166,10.81032638,61.06924259,10.66050841,349.9400347,9.586775461,281.4002086,9.621347626,215.804773,9.578958718,146.9880138,9.091480002,73.66458198,8.382463404,4.21575123,7.197914947,296.2990955,6.234954881,235.2282445,6.386231849,171.1707042,7.187099085,105.667431,7.486893766,34.07877572
1.049821299,137.9702922,3.069438993,68.86638913,4.670931761,357.6456207,6.752171289,284.6810779,7.841881941,208.6839451,9.4684749,133.4620541,10.11056062,54.53261304,10.62307118,338.096842,10.86065281,262.8996115,11.18044698,188.146205,11.62701211,115.6403223,11.76352972,39.53618671,11.86203071,325.7467983,11.65383362,250.3892327,11.37548059,177.8400305,10.64786572,108.5463432,10.42243143,41.48875752,10.57670236,332.9773492,10.93361441,263.4026723,10.93071413,192.4635602,11.21836169,124.4460193,11.08844453,56.08368213,11.68626741,346.5948107,12.37584762,275.4192839,12.61576179,202.6196677,12.4973258,130.0095113,12.34944752,57.63484225,12.31061992,347.1248491,12.46109811,276.692837,12.91826322,201.1067048,12.57007295,126.4271954,12.01750334,51.67890565,11.1322176,339.6283136,9.795875548,268.5969552,8.573917063,199.4477254,7.995531177,132.7018925
