-0.658182734,147.1677884,1.679762897,74.77670839,3.069283896,3.024761899,4.774486166,288.4403763,6.519231436,213.506194,7.68499656,136.5782505,8.997368568,57.97967444,9.440927315,340.0525026,9.856929698,265.6194897,10.07917741,188.1438678,9.861081821,113.6851929,9.857618443,40.51065977,9.316370476,326.4757,9.098998043,258.0968336,8.801558332,189.3230853,8.938456061,121.5957926,9.501741131,53.41352659,9.666797003,341.9190115,9.561599732,272.7253212,9.68942785,201.4011138,9.471305402,132.1175702,9.456450272,65.1456799,9.493871235,356.5634827,9.76422988,289.693217,10.00084524,216.2342944,9.862975565,148.4803719,9.998390017,81.08074506,10.02156144,12.63529652,10.15821286,300.7554397,9.809093682,229.9761683,9.315231354,157.6109228,8.774164674,92.01826176,8.461718287,21.99082969,8.167221622,317.689443,7.824105846,248.9614889,8.052884048,182.2779004
-6.60172524,183.6940508,-4.397078566,115.2692283,-3.142144685,38.47344092,-1.206070562,327.0354186,0.590537057,249.2497991,1.584629946,170.4496921,2.547616246,90.8494028,2.84783035,10.14738401,2.289231727,288.7957405,2.020123826,211.3305831,1.010343589,136.2682784,0.254002957,64.69146804,0.099594696,350.944624,-1.422134814,279.2056338,-2.180859533,214.2974785,-3.259513951,148.4082227,-2.332972589,83.69060105,-2.606189119,17.35569894,-3.062285514,307.8861515,-2.964800617,236.132868,-3.17959725,171.099347,-3.806507204,106.2463523,-2.751778706,40.25394062,-2.488830273,330.7704757,-3.379971813,267.9161028,-3.190715599,201.2804486,-2.954357457,136.7595028,-2.329063293,74.43011501,-1.950163091,13.99329798,-1.039602967,304.5779855,0.05101966,232.1407752,0.366262422,164.4443828,0.797623238,90.57262887,0.669697556,18.28270244,1.148424363,311.0471993,1.154356634,239.1991372
4.552630247,43.68062197,6.578839234,334.4946748,8.465693347,261.3992914,9.542462899,188.4633157,11.27146018,112.7381056,12.06716278,37.56337254,13.1488152,320.3704638,13.1494837,241.9195134,12.90501632,170.2237763,12.27199525,95.01152909,11.35203253,28.07691062,11.50516954,324.8594716,11.44829894,256.6386534,11.88507444,194.0199643,12.15015069,125.7702527,12.89460081,58.73249434,13.40353553,351.9957261,13.95175188,284.1800571,14.40882229,215.9927329,15.00875204,149.0721057,15.51353906,80.77386381,16.0802062,14.531809,16.9975593,305.7391989,17.84737274,234.2519799,18.38870402,160.7152646,18.96628243,88.46035528,18.9170274,16.72480337,19.00297669,303.9861481,18.6561311,228.2721084,17.6187853,156.4204244,16.91400796,81.329135,15.58045391,14.52443565,14.88485008,303.5492012,13.32670177,236.0971775,11.72447453,171.4894434,11.24581831,110.6100744
7.070124168,26.10431227,8.283202403,320.6045357,9.693526793,250.789692,10.84118093,183.3922093,12.58123551,114.0144621,14.13147943,42.15113181,15.78487353,327.9225587,16.669137,251.275888,16.84510705,174.8600394,17.27573915,99.0945249,16.88605268,27.11988307,16.78687586,316.5059563,17.17436902,243.5199095,16.51093572,174.0223925,16.1973379,105.3203969,15.95147944,37.30057808,16.17540504,331.9906474,15.96983388,263.8129228,15.84151924,198.5275119,16.01899673,131.3896461,16.23824514,66.76107851,16.40213429,359.7072496,16.82899017,294.2406585,17.21191688,224.2263532,17.3352781,156.9083475,17.27556086,88.3080482,17.555959,20.70315483,18.32000085,311.2873587,18.31312935,237.6951854,17.52841514,165.1476445,16.77639952,94.7261123,15.96758821,27.58170217,15.33514372,320.5309281,14.7562649,251.7682153,14.43328775,187.3471128,13.92100638,119.6597019
-0.868698661,206.7223489,0.909797128,141.3719671,2.488030051,75.16516493,4.027094078,4.013632975,5.751615594,293.6158494,7.239136823,220.6961042,8.33829701,145.5828274,8.969312514,71.14042869,9.430004893,357.6693876,9.159513271,284.66811,9.295377959,214.4938683,8.904188415,144.7065165,9.179911789,77.94981991,9.327941462,9.844270507,9.07102915,304.7265308,9.77064721,234.4182926,9.370314876,165.2089722,9.54037743,98.73499966,9.081245134,26.5866928,8.344450141,325.5793619,8.539321239,260.9691059,8.149589381,200.104106,9.028410322,137.9767715,9.740106618,71.05926871,10.01646003,3.980661721,10.67999771,297.1958262,10.73424603,229.5708051,11.08685467,162.1398928,11.22577762,91.33458524,10.81398462,20.49264976,10.70252555,306.4106087,9.828343608,238.796802,9.074214015,167.0592512,8.042388522,98.8443367,6.500760057,28.87181178,5.227650718,327.2219594
-1.43119273,188.4260196,-0.077363058,126.2523015,1.450007949,59.13289948,2.814608132,349.0487933,3.858750909,281.6962285,5.246733588,212.0879741,6.265814964,140.2782823,6.815290371,70.17368639,7.182593839,357.2330929,7.061099219,288.4036563,7.048940252,221.3016504,6.789006611,155.5483694,7.464270525,90.48864153,7.778760289,25.35293591,8.30306074,322.3562528,9.212634808,253.680507,9.945276165,186.3714904,10.17772119,117.4683737,10.42230051,49.3036927,10.21674932,341.1748013,10.28923522,276.0981056,10.28741915,209.3974802,10.65913882,146.4172568,11.13505511,77.19193509,11.28207852,10.60901586,11.28258409,303.7518885,11.4106849,236.5319608,11.86589217,171.212305,12.08840603,102.593672,11.89227983,32.66983401,11.63453541,324.6908802,11.60445301,257.5349818,11.02730344,188.038569,10.69369774,120.6954042,10.3060261,54.54332768,9.693255814,349.7559694
-1.673021417,220.0528886,-0.08031832,146.6389497,1.56943613,77.48027358,2.437056946,4.218137764,3.800250198,294.4869325,5.110454291,223.5081933,6.024235617,152.4588077,6.908450616,81.83639994,7.562658164,10.79315266,7.716786506,300.3575022,8.621084886,231.9411391,8.713354426,163.0240732,9.622541432,94.49222999,10.14775081,26.01236581,10.20146023,318.2438871,11.15756657,249.3039016,11.48962946,182.1237911,12.26537553,114.0580797,12.68573299,43.60889203,13.251369,335.03289,13.95027131,264.7810764,14.21384375,195.2005495,14.75081,122.7683944,15.1242674,48.2502255,14.88441575,330.0195831,14.01359586,258.2332749,12.98553869,188.9729856,11.97379794,122.4159088,11.28705751,53.57812031,10.15435302,346.0501157,9.550197686,278.7576734,8.606031924,216.1830748,7.991099708,147.4831899,7.227480857,83.58384338,6.524016645,18.79253825,6.297704579,315.1065678
-5.14625139,246.5630445,-3.503392085,174.3785574,-1.487970572,104.0261652,0.055480223,33.348325,1.020851976,323.3389379,2.775020138,254.5844177,3.874236937,183.4172326,4.638690835,114.4037346,5.166418865,41.47801144,5.459993998,331.51664,5.833826233,263.231718,5.345523712,196.4717322,6.301297548,131.3483312,6.929463142,65.91768626,7.717703056,1.128927176,8.672192672,291.8760674,9.481724672,223.5075795,9.988216126,154.013689,10.55572425,85.22533421,10.65653643,13.90545004,10.58131266,307.1233837,10.56451997,237.8211458,10.72221727,170.9862373,10.80223162,101.5206179,10.74960145,34.44333115,10.39783173,329.0580415,10.78674582,263.430514,11.55672969,196.0109141,11.82346619,125.4501401,11.29154878,54.39980853,10.91200442,344.853521,10.50219519,275.6546575,9.74067384,207.38109,9.39547371,136.2165054,8.680191325,69.42772049,7.589329946,2.430512194
-1.854385385,345.5812706,-0.261310302,279.1651473,1.733028747,211.8310994,3.309235286,140.2273434,5.45397806,69.18141695,7.127653502,352.970415,8.280992373,275.9056336,9.149725041,198.8494786,9.732353037,122.3121617,9.572809652,45.85261714,9.616454593,330.5375379,9.062210727,258.6538287,8.832176703,186.5447749,8.821033632,118.2271283,8.493098826,49.40101513,9.173838949,339.3277715,8.929893244,268.3531841,8.960043007,198.5062818,8.878856997,126.1475477,8.277915951,57.98842853,7.925373148,350.0218991,7.606200578,284.1174008,7.51848698,217.9110834,7.900577636,152.0222462,8.031264694,81.43362876,8.220719182,14.77958202,8.33972233,307.2391158,8.420424478,238.0448589,8.268535208,166.1965457,7.73155078,95.61034721,7.272397923,25.82826749,6.567677425,320.5405385,6.424063057,249.7616815,6.128586889,183.9318393,5.370952909,111.756796,5.132064068,42.92459558
-7.579099592,9.427916338,-5.973980912,296.6460117,-4.063857813,226.0312687,-2.556155123,153.0776118,-1.305270648,81.31379718,0.25458551,8.287464393,1.832617151,297.3148039,3.22663483,226.8677782,4.131272982,150.3000032,4.812119294,75.35837582,4.906103251,3.993956961,4.732073408,294.9923553,5.663122907,226.5640138,5.948342788,158.8703041,7.120415211,88.4081529,7.490034759,17.24581945,8.22896513,306.9719567,8.535418754,233.8706834,8.78560849,163.3583106,8.440532367,91.57359415,8.468080152,25.75655601,8.601486693,317.4041589,9.05192266,251.7361344,9.462514095,180.6884135,9.838723301,111.0395639,9.652313164,40.39057367,9.767455566,330.5262199,10.00823412,262.0874233,9.953965079,192.7620116,9.858661533,123.7101756,9.999317726,53.00049488,9.868601168,341.8015729,9.439956343,271.1116912,9.117255649,198.8196113,8.724928144,131.1110201,8.232427064,63.30593576
-2.541374146,341.7165533,-0.475854189,270.783071,1.294558359,199.4172574,2.593948179,127.2678842,4.586849511,55.75541513,5.776975476,343.8425248,7.323854213,271.627783,8.463459804,196.5932045,9.47871573,124.1443563,9.818968844,46.6979509,10.18577071,332.2826286,10.4515879,259.8945791,10.5254952,186.4764846,11.01931502,117.3541006,11.16761724,45.04293376,11.61374555,334.5846016,12.08470636,263.7711994,12.15806696,191.9116534,12.43374348,120.6285753,12.39664391,49.52172655,12.84356026,338.6156589,12.92760813,269.2022186,13.34781697,198.8842852,14.08844386,124.2489601,14.26352723,45.07458226,13.73042676,329.0456391,12.55680686,254.2443935,11.3459532,183.1540425,10.36013984,112.9560283,8.736533456,45.53962624,8.089683686,335.8432433,7.113571581,270.3551082,6.17673119,202.1351932,5.160034086,136.8453965,4.202688839,71.1765735,3.786082023,6.717235754
-3.328828989,336.9980674,-2.120660033,274.1289456,-0.881816889,206.9888012,0.765606722,138.3996581,2.749905023,67.88112133,4.036345695,353.9518808,5.677436871,279.1014282,6.397243908,200.2381037,6.46969438,123.8669758,6.448246822,45.90048345,5.632597137,334.3820157,4.963225395,265.6968983,4.772311902,197.7007716,4.171189507,135.5058938,5.123814083,68.05988683,5.045628409,358.9474991,5.600610022,290.9188747,5.572391438,221.700149,5.723088275,155.385972,5.71556945,87.21948997,5.855580925,22.8517713,5.925321268,316.8516878,6.553941242,250.7785609,6.967671333,180.6047503,7.047845066,113.5722772,7.078417185,43.68543442,7.44435792,337.2136799,8.034176381,265.867306,8.04420095,192.1151784,7.724242188,121.9082134,7.406667931,48.92195755,6.618667655,339.651769,5.818662107,268.9346305,4.717999153,201.0460412,4.409223209,136.5673281,3.832210854,72.60063709
0.98599492,3.964480359,3.554856117,291.337452,5.208565596,216.6735129,6.400055459,141.6812941,8.011105098,66.45446766,9.032136925,349.7845166,10.04664268,273.2166212,10.27880614,192.5940522,10.2891833,117.8897293,9.79487279,39.83472133,9.269133803,328.8635003,9.155136217,257.0947036,8.659114157,186.4339274,8.54254738,118.0020192,8.340334986,48.79183327,8.465487593,339.8851399,8.597621535,270.4691281,8.557132484,202.0464683,8.489537131,133.3763935,8.190853203,64.77808586,8.098412232,359.1297957,7.887543772,295.2944019,8.22689127,233.1753575,9.593437427,167.4884206,10.57186424,97.38773814,11.90473168,26.58202883,12.45978847,312.4750749,12.47707696,236.659599,12.12611975,161.0374463,11.01334489,87.85896211,10.51734922,14.63371183,9.472555655,307.6871846,9.020074665,235.1672029,8.178340998,167.2626196,7.253562006,96.82212031,6.631033234,30.55595648
0.066380773,349.7445143,1.345338244,281.4240145,3.055597093,212.0199069,4.130790452,142.1113074,5.663835735,70.78346758,6.844838109,0.115248798,8.389815567,287.4938391,9.877351046,213.1614223,10.64014174,136.2429702,11.42289821,58.06696264,11.27661631,342.9291983,11.24144804,268.802283,11.34146619,194.0769331,10.85015261,121.3960179,10.38842204,49.40072833,9.815199022,338.3099368,9.496190497,271.5676754,8.882079943,203.1910793,8.702591383,138.731024,8.647829197,72.55276824,8.827861105,8.037833935,9.094469366,301.539076,9.810579456,236.2984331,10.5097962,163.9744767,10.57921137,93.1288776,10.39858659,21.27815863,10.10800207,312.3187961,10.05803426,241.6002223,9.660276925,171.5822268,9.264010316,102.3304366,8.953155914,31.97093623,8.211467637,322.9164265,7.635565663,253.4218552,6.672505987,184.1171099,6.094974397,121.1179666,5.674594301,56.17211701
2.458474532,102.670084,4.68343455,36.11678756,6.574382942,322.5535279,7.950407872,247.8884103,9.671503085,174.1468985,10.81395343,100.322247,12.16009508,27.48722779,13.41387857,311.4489738,14.33000529,237.7495502,14.75699818,162.7444855,15.50754473,90.02301243,16.31057276,18.28434794,17.17636356,304.3692718,18.32392068,230.5475395,18.85195439,152.4925552,19.44041028,75.33441908,19.65343286,358.643228,19.66856474,282.6996058,19.60982497,206.8602173,19.09503841,132.2725997,19.02885564,59.23691998,18.58251532,348.0613576,18.39056063,278.4698765,18.76772384,205.950163,18.62270119,131.2247101,18.89858825,58.78898876,18.657426,344.1565925,18.23327233,269.8056073,17.86191397,193.0882091,16.47600762,118.4706876,15.69235739,44.47901692,14.51045579,335.9789185,13.85585217,263.4794454,12.70446355,194.032824,11.78263055,122.1991623,11.00336938,53.28529891
5.607910515,119.6324797,7.301088542,50.97154814,9.158509418,339.9414135,10.71719694,266.687259,12.42647709,193.0587091,13.77844279,116.5657189,15.00699498,38.8388129,15.799315,320.0282227,15.8303395,238.5747088,15.69105832,159.9283024,14.72877189,85.12041723,14.08005712,14.61324145,13.91285291,304.7467369,13.52718235,238.1747305,13.942404,169.5329361,13.91102414,99.62324103,14.55094163,31.72155129,14.66167351,321.0602601,15.13981313,251.141461,15.31577843,178.687997,15.50295614,109.5044331,15.48015494,39.26649937,15.90229526,332.1768763,16.38483131,259.2996312,16.60887754,189.442326,16.65551625,117.2726994,17.03362468,45.93738312,17.61173367,333.1439683,17.56227772,256.9212115,17.09710587,181.1178778,16.46128449,104.9742565,15.5251767,31.74597032,14.53813878,321.1178172,13.55915733,247.7021095,12.82216327,180.6654912,12.09178983,110.2110149
7.602649809,120.9239921,9.155418547,51.34165613,10.83979975,339.948409,12.48512724,264.2917766,14.37932088,188.6021425,15.75067558,108.7817029,16.70156633,27.2131938,17.24660256,306.7629573,17.26216595,227.599441,16.62771058,149.5106111,16.52067392,74.5136583,16.0533748,0.993233329,15.67907018,287.0187361,15.30975368,216.0877926,14.503284,145.2629491,14.07665388,76.1958289,13.83609081,12.411215,14.17627616,308.4586181,15.20349294,241.6386407,15.89693757,171.881975,16.84694771,102.5447949,17.50602853,33.63082975,18.37239095,325.5443005,19.9727933,252.406009,21.02910058,173.1157232,21.70579763,94.24173075,21.53444735,14.47602163,20.655399,296.0210073,19.94800671,217.0953026,18.27270427,142.4913104,17.34401359,68.53465513,16.15336073,359.7147417,15.25463311,289.2696379,14.33531782,220.7845233,13.38535757,150.7488993,13.0258331,84.84665004
8.501043266,95.13135804,9.081973387,25.4665521,10.03135983,315.8721311,10.76673392,245.3040251,11.8655558,177.0281633,13.01036315,106.9537696,14.3959062,35.65089908,15.84267537,323.457379,16.96416826,246.6395676,18.21819281,168.4623941,18.5415718,90.40563897,18.70730741,13.83444528,19.13856196,297.332629,18.7041361,221.7017301,18.33393302,148.1507442,17.85738309,76.58969944,18.00800925,7.293776954,17.76676791,295.8696691,17.81786806,225.6021015,17.4407632,153.479327,17.22451559,86.34487715,17.25128028,18.51549794,17.91821288,311.2843528,18.46987248,237.2671007,18.59216202,164.5006008,18.2052292,90.82565871,18.09839802,18.43031113,17.9014148,306.4593778,17.43188764,235.059206,16.62906234,165.1323928,16.35170932,94.94479336,16.20167056,25.13483951,15.85748099,314.894002,15.52309148,241.1224731,15.23165689,172.2735443,14.7879509,102.0079232
2.180204245,185.6660067,3.641533265,115.499175,5.174917416,46.74629038,6.696165966,332.9522484,8.675291867,261.3217729,10.55972642,182.881448,11.92616235,102.7109142,13.08503442,23.18063519,13.71228495,302.1308292,13.70569172,223.7400638,14.10301631,144.578096,13.45290987,69.23079897,13.53248786,355.0780215,13.62247705,281.9596833,13.59640469,210.8980585,14.02405858,134.0672383,13.82792842,62.37994854,14.25128163,349.99806,14.17936219,275.1747035,14.13371093,203.2117204,14.1861441,130.109048,13.79378689,63.14783887,14.38595892,355.3440712,15.22021124,283.4737016,15.97228566,210.068278,16.69638852,135.5511344,17.15814497,60.94459479,17.47122953,345.225155,17.87632211,265.7420759,17.38503942,187.2368267,17.32575328,107.8593936,16.66426054,31.45461807,15.98913892,313.0769172,15.17564257,237.1308873,13.79432927,159.4964222,13.04231344,87.3022285
6.981647762,213.2629683,8.88911214,139.3240475,10.89429936,63.86947787,12.27200087,344.9611509,13.59552573,267.8954098,14.93111762,190.5464014,16.08094022,111.0806038,17.2114643,33.20450065,17.67041729,310.379266,17.93804093,230.1388724,17.80078786,151.9885851,17.34993479,76.06066962,17.68583179,1.607396717,17.31236713,287.9869707,17.44347248,216.7546049,17.58622704,143.3060642,18.05369031,72.01512284,18.31229949,358.750651,18.78847286,286.6909428,19.09019818,212.1883041,19.61558342,140.1058302,20.03409005,66.48098257,20.7562059,354.6842603,21.50359127,277.3495203,22.08269972,200.7062557,22.14116671,121.9776018,22.09748539,43.58918039,22.12324961,326.0242097,21.72129033,247.3520448,20.79157314,169.3694529,20.12539802,93.78128222,19.50336734,18.203996,18.3818305,304.0091762,17.6927681,227.9996063,16.85120218,155.7716919,15.94583466,83.91880013
10.84239857,115.917615,12.78645239,39.70732502,14.30224879,323.7736216,15.62767323,244.876682,16.96319002,165.0250004,17.67109369,84.72631964,18.23560944,4.080899529,18.15455256,283.8416533,17.94187333,207.2306839,17.3296886,130.97904,17.05653236,57.07141079,16.48112598,344.9883699,16.01854196,273.0644265,15.88007744,205.8671847,15.63092466,137.3309094,16.22007204,67.16114074,16.27628277,358.6467587,16.81441612,290.0846966,17.11287852,219.3057223,17.63469788,151.1597449,18.5440561,79.91491337,18.91534057,11.38801814,19.94768161,299.6234872,20.81893665,225.0273623,21.6974183,148.5861452,22.32011212,69.57557839,22.12348727,351.2170204,21.6961978,272.2018373,20.72551981,192.7315475,19.39612251,118.760133,18.56437422,42.83332343,17.41769397,333.4950644,16.69589651,259.2435257,15.50255993,188.0600097,14.11698948,116.4560361,13.0153738,49.38162556
11.07732482,73.09172273,12.11703228,1.565035802,13.17383111,289.7318363,14.30053543,216.3630675,15.3569711,142.0587485,16.20711884,67.94804907,17.19700058,351.8115241,17.94578724,276.7989105,18.22319161,198.8065594,18.54931568,121.2231526,18.24724596,47.0139213,18.1320977,334.0928872,18.4929577,260.8808939,18.15395448,187.800095,17.99559442,116.5359556,17.96290122,44.41607131,18.26133336,332.904392,18.13139622,260.0258663,17.84659783,187.5953669,17.06368425,115.1002197,16.69391975,47.17473096,16.25531095,338.4473908,16.29338535,272.2909514,16.45615621,201.287279,16.48544371,131.9247392,16.3023156,60.84133304,16.26058157,350.226633,16.46778779,279.7007797,16.15971832,208.3634366,15.60928182,138.4441741,15.63385583,68.13811012,15.61444459,357.820881,15.33210843,284.8184818,15.06348194,210.5971907,14.60174774,139.1807739,13.7732023,68.01456006
8.270360315,188.6199787,10.04882472,114.6721171,11.65822878,42.41829339,13.25567294,327.9111938,15.24176785,250.9654784,16.75025472,173.0320913,18.65375421,91.73929677,19.61783683,7.63339179,20.26530797,287.2683701,20.40771037,202.8346864,20.25890561,123.4190472,20.29450839,46.03633672,19.85619637,326.2631905,19.79403513,252.0381147,19.33771066,174.329164,18.9665339,99.19755112,18.57925846,26.35016552,18.21678048,313.397331,17.94488116,241.9098812,17.84876951,170.0082188,17.81581771,98.23118693,17.65767104,29.50647859,17.90949081,320.3424404,18.66978007,248.2236748,19.07605345,172.0440435,19.45319298,98.35744325,19.50138894,24.60410963,19.66188652,310.3446685,19.7922336,232.4720944,19.39245724,155.6058738,19.32219668,75.9844463,18.62859351,1.651105932,18.15542778,282.1710377,17.06877268,206.6935494,15.84038269,129.8517485,14.87209879,56.52036319
9.433760799,182.6361011,11.0124394,110.8068654,12.57129547,36.01741682,13.96538539,321.5712845,15.57203161,244.1360918,16.81393117,168.2665047,18.36984955,88.6153,19.19643275,9.060467951,19.77542143,288.4020719,20.45979337,207.0800541,20.2204145,127.5631543,20.03687393,50.7307695,20.1831152,333.6857488,19.74426027,259.3344578,19.81426772,184.3967714,19.43819427,109.3496708,19.50794757,37.01970203,19.07323359,323.6168223,19.15167503,254.6408729,19.39317294,182.3918507,19.69444706,111.7635925,19.99494518,40.11077712,20.71629205,328.9484188,21.34223764,253.3078215,21.66464651,177.1431437,21.49333099,101.1519982,21.57545292,25.86628707,21.82611801,310.1212602,21.63968422,233.3158785,21.07284604,157.0903289,20.62531152,80.51043569,20.14349693,6.362873999,19.48989593,291.1321458,18.70375647,214.5794323,18.0682042,142.537282,17.18568388,69.13682179
4.931737997,334.3803413,6.55700219,258.1041422,7.598028433,180.5898086,8.420688335,104.0871429,9.908809844,28.61792665,10.91280474,312.7868566,12.06190119,234.6653391,12.95967355,156.7758141,13.8448633,81.13059008,14.16962518,0.703635299,14.86305736,283.9399329,15.34599973,206.5640511,15.4446352,128.5219253,15.94579556,54.97127335,16.05573902,339.3889966,16.79080896,264.3263703,17.08302226,187.9884808,17.46430199,111.0338161,17.60892816,34.61132327,17.65319557,318.53611,17.69994931,242.9092804,17.81026555,170.8833887,18.12222693,96.7527735,18.91898904,21.354002,19.38462777,299.3010281,19.40255861,222.0198405,19.3363021,144.3154296,18.80848587,66.30484882,18.63367896,347.6495921,17.62708231,270.0316396,17.07622421,192.5010562,16.23817236,119.1310126,15.65665024,42.10523487,14.73063943,328.5787209,13.7030898,253.2400869,13.29943619,181.8153492
9.262445679,347.0282869,10.2575469,272.9401305,11.34718574,197.3189528,12.17524074,121.8691831,13.44046602,46.33737097,14.52941073,329.9740092,15.79842293,250.8158958,16.66504413,171.6130475,17.07486797,90.5849092,17.76871789,11.06149701,17.73744537,290.8899976,17.59763991,213.1732742,17.92051596,134.1005444,17.4259369,57.14459772,17.35562817,340.7911003,16.92952764,264.8991376,16.87608592,191.1232738,16.45972293,115.943575,16.34318979,43.32395004,16.01459501,327.9793189,15.66200188,255.0024865,15.19581298,182.8480953,15.17820119,112.2500117,15.16348302,39.26540626,15.21896188,328.2632082,15.12185385,255.4631737,15.49757974,184.1333969,16.12002033,110.6253954,16.42558767,33.79789757,16.01937507,315.9102647,15.4439385,239.1574584,14.55033533,167.0545857,14.34210411,96.1861812,14.19476928,20.2005666,14.12904667,308.1171182,13.68808485,232.1171259
4.69907542,354.3070412,6.530968937,279.7366347,8.243202846,204.715069,9.438509311,126.9455994,11.30523677,52.20934342,13.01671556,331.2623869,13.99727564,249.830772,15.12897752,169.4377759,15.80042835,86.98009871,15.62573299,5.256203528,15.92450212,285.1132099,15.61909041,206.5102975,15.56219026,128.4845052,15.47389799,50.14712381,14.67723536,334.5997237,14.56677082,258.4807964,13.72836633,185.7304919,13.73407236,114.9808603,13.31976465,40.35177816,12.95336927,330.3549605,12.99066449,258.6696564,12.82527047,191.8672173,13.23665171,122.2608555,13.93668182,50.86467545,14.51889207,335.2410455,14.88786676,261.7896023,15.1169949,188.2818911,15.15643439,115.4108707,15.63206992,39.38331079,15.36787452,322.9489971,15.48700079,245.7260959,15.29518834,172.0464634,15.18587799,94.66006954,14.96234027,20.22835722,14.30712574,299.7504843,13.63815012,225.5089651
10.47355715,327.2291389,11.51487367,251.7111776,12.66266203,174.8217159,13.33896102,97.15659878,14.38861025,20.50451437,15.3488116,304.7804714,16.47575231,225.571981,17.29216113,148.7807316,17.85256156,67.24483177,18.10904953,347.3303051,18.26769834,269.3369478,18.22157128,191.934782,18.77183817,113.8245681,18.46613159,35.00705513,18.10012484,317.1999745,17.65472754,240.6753063,17.44776468,166.133213,16.86708801,90.9515848,16.43165591,18.48786793,15.63554215,304.9901698,15.45014689,237.0478856,15.51110696,168.093833,16.23358201,97.41531187,16.62888983,21.73719281,16.84231599,307.0347319,16.66406424,231.9765747,16.81158675,156.9672119,16.62682267,81.80665113,16.35598658,8.160251424,15.79199222,291.7743523,15.27685653,219.2771715,14.69289219,147.5105409,14.29807976,78.734488,14.55184446,4.869234206,14.60807823,292.5774988,14.50753633,217.6097062
5.684666711,208.2019841,6.70767448,133.7135403,7.847757057,61.99143131,8.337273411,347.1349716,9.629483264,279.3394043,11.29516934,204.5695484,12.34409282,129.6758678,13.6658779,54.23472746,14.76964725,338.385687,15.31273861,261.1521893,16.01466044,183.7324013,16.10783637,108.8736045,16.68246722,34.39965311,17.33610737,319.8354001,17.44979206,246.2918276,18.18880619,169.4938459,18.08951581,94.25930297,18.59051061,21.56999645,18.42313015,303.1503132,17.93817642,232.4561002,18.43768333,159.7572461,18.24847504,90.07042529,18.95893554,19.07673353,19.92273466,303.5462573,20.3977502,224.8405038,20.5394292,146.1107224,19.99379776,70.72582329,19.86174204,357.1409522,19.8431702,278.9413468,19.04942242,202.8259893,18.5221537,123.5610946,17.30032669,49.81333649,16.36654958,333.4194253,15.00221775,260.3386293,13.75844963,186.8632523,12.83390563,115.5575558
9.916837835,239.6521052,11.23659432,167.654928,13.0243186,94.92301436,14.54406838,18.65443355,15.83015222,301.5465778,17.209026,224.9113037,18.42838003,144.2172319,19.01246245,65.64558749,19.24002701,344.3880547,19.33602732,265.0826239,19.12839634,188.4977603,18.77733605,113.1203303,19.05404079,38.66492756,18.74681111,323.2120786,18.46957088,248.6985678,18.01744831,174.7295858,17.62491028,103.3783636,17.1552145,33.21893292,17.27309668,323.0072842,16.82146041,249.6272236,16.5901545,181.4522976,16.341039,112.9498548,16.93090646,47.10812496,17.66787657,334.6237121,18.13902451,262.7692869,18.2956098,190.3599172,18.71816716,118.0216512,19.41923335,44.39479346,19.87135094,328.7771421,19.59383752,249.2350062,18.85145237,171.1189449,17.8739709,95.38645006,16.41954413,21.0434067,15.25246585,307.4688331,14.27455386,238.9191891,13.14349611,170.5096012
2.930894049,184.7499025,5.262735502,110.6174807,7.414913145,35.48788788,9.006264082,316.1114686,10.62819398,240.7845595,12.07847566,159.7792909,12.80645174,78.7482743,13.27113808,358.5987433,12.96050183,280.6511871,12.46933118,206.5677815,12.21233468,131.8512537,11.39889449,62.10750418,11.53356639,353.8351674,11.63063044,285.7757437,11.67058669,220.9425643,12.77656282,149.4915904,12.65724852,79.28928542,13.21376704,10.55419903,13.09777868,297.9638693,13.2301288,231.7878099,13.59407212,161.999602,13.49431988,97.66086357,14.51117794,32.77607868,15.68281455,323.4830955,16.90973038,252.3205856,18.12672872,179.1134609,18.82926222,105.9392033,19.38520636,30.70999983,19.35383979,312.2253424,18.46901019,237.1625466,17.92523869,162.2472341,16.95089298,92.54215669,16.4322275,20.36952727,15.53067998,311.7606192,14.80996501,240.68046,14.19808548,173.5744264
3.919931023,106.9818203,4.810162762,38.51804914,5.874594138,329.3595548,6.799207495,258.2244209,7.475984551,188.6354576,8.562613701,123.4782509,9.797194781,50.70138804,10.83683546,341.7241562,11.91343907,265.5391488,12.26918332,190.6037574,12.85063657,117.7286786,12.53809355,43.9127195,13.27401222,334.9973893,13.30541562,261.853388,13.40919801,191.8296078,13.78629487,120.1078689,14.0859641,46.95531795,13.69722119,334.963682,13.50410375,264.1106724,12.80259591,194.0108779,12.61411583,126.5629172,12.24340673,59.12830527,12.41459233,354.7723142,12.85047255,284.9279179,13.06523453,217.5769009,13.1029371,149.3965542,13.58684746,80.59617308,14.11465886,11.00175704,14.41277558,298.3213128,13.80514344,224.6113714,13.00102456,152.8575899,12.04130447,83.23665542,11.12531696,20.11033026,11.18676325,312.856769,11.00392085,244.9864731,10.70685062,176.2310801
